stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,11.68,6.67,20.02,0.83,13.35,0.83
3dpf,6.9,3.45,1.15,3.45,0,1.15,1.15
5dpf,1.03,4.65,0,2.07,0,1.55,2.58
10dpf,0.63,3.14,0,1.26,0,0.63,0
