stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34
19hpf,0,0,0,0,0,0,4.38
2dpf,0,0.83,1.67,0,0,0.83,125.95
3dpf,2.3,0.57,0,2.3,0,0,28.16
5dpf,0.52,0,0.52,1.03,0.52,0,112.15
10dpf,0,0,0,1.26,0,0,28.24
