stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,1.67,2.5,0.83,0,0,1.67
3dpf,14.94,0,2.3,0.57,2.3,0,0,0,0
5dpf,2.07,0.52,3.1,0,5.17,0,0.52,0.52,0.52
10dpf,3.14,0.63,3.14,0,0,0,0,0,0
