stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,650.35,20.65,10.32,0,227.1,10.32,0,0,516.15,258.07
12hpf,1405.33,50.12,15.42,52.05,402.9,26.99,1.93,17.35,640.01,352.78
14hpf,514.95,3.34,40.13,80.25,157.16,0,3.34,10.03,217.35,137.1
16hpf,338.38,12.3,12.3,12.3,151.76,2.05,6.15,4.1,151.76,116.9
19hpf,926.03,4.38,6.57,8.76,100.7,0,15.32,2.19,65.68,122.59
24hpf,590,10,47,29,249,10,10,0,53,63
2dpf,568.01,10.01,48.38,66.73,506.28,114.27,23.35,3.34,65.06,145.13
3dpf,382.71,2.87,1.72,8.62,9.77,18.96,1.72,0,1.15,5.75
5dpf,67.19,0.52,27.39,7.24,48.58,48.07,2.07,2.07,28.94,41.35
10dpf,40.16,0,7.53,0,0,1.88,1.26,0,0,0.63
