stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,3.34,5,9.17,0,0.83,3.34
3dpf,2.87,1.15,1.72,8.62,0.57,1.15,0
5dpf,2.58,4.65,1.03,2.58,0.52,0.52,3.1
10dpf,1.88,4.39,0,3.77,0,0,0
