stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5,1.67,0,5.84,0,1.67,0
3dpf,7.47,1.15,0,4.02,0,0,1.72
5dpf,1.03,1.03,0,2.07,0.52,0,2.07
10dpf,5.02,0,0.63,2.51,0,0.63,0
