stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,1.67,0,4.17,6.67,1.67,11.68
3dpf,19.54,0,0.57,0.57,19.54,0,0,0
5dpf,2.58,1.55,3.1,0.52,20.67,1.03,2.07,12.92
10dpf,3.77,1.26,0.63,0,3.77,0,1.26,1.26
