stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,3
2dpf,5,0.83,4.17,6.67,0,0,1.67,42.54
3dpf,6.9,0,0,0,0,0,0,1.72
5dpf,0.52,0.52,0.52,3.1,0,0.52,1.03,1.55
10dpf,5.65,0,0,0.63,0.63,0,0.63,0.63
