stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,1.67,5,5.84,1.67,0,0.83
3dpf,4.6,0,0,0,4.02,0.57,0,0.57
5dpf,3.1,0.52,1.03,0.52,4.65,0,0.52,5.17
10dpf,6.28,0,0.63,1.88,13.81,1.26,2.51,0
