stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,0,0
2dpf,29.19,0,0,2.5,2.5,8.34,0.83,3.34,0
3dpf,452.25,1.72,0,0.57,0,4.02,0,0,0
5dpf,2.58,0,1.55,1.03,0,5.17,0.52,1.55,2.07
10dpf,84.72,1.88,0,1.26,0,1.26,0,0.63,0.63
