stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,2.19,0
24hpf,0,0,0,0,0,1,0
2dpf,0.83,1.67,5,2.5,1.67,0.83,0
3dpf,2.87,0,0,1.15,0,0,0.57
5dpf,2.07,0,0,1.55,0.52,0,0.52
10dpf,2.51,0.63,0.63,8.16,0.63,0.63,0
