stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,2.5,0,0.83,1.67,0,2.5,0,0.83,0.83
3dpf,86.2,0,0.57,0,0,4.02,0,0,0.57
5dpf,6.2,1.03,1.55,1.55,0.52,3.62,0.52,0,0.52
10dpf,33.26,0,0.63,0,0,0,0,0,0
