stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,16.68,0.83,4.17,5.84,4.17,12.51,1.67,15.01
3dpf,9.19,0,0.57,0.57,0,1.72,0,0.57
5dpf,31.53,0.52,9.3,0,0,3.1,0,10.85
10dpf,13.81,0.63,0.63,1.26,0.63,3.77,0,5.02
