stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,1
2dpf,1.67,0.83,1.67,0.83,5,1.67,1.67
3dpf,1.72,0,0,0,4.02,0,0
5dpf,0.52,0,0,0,2.07,0,3.1
10dpf,3.77,0,0,1.26,0,0,0.63
