stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,14.18,0,0,0.83
3dpf,17.24,0.57,0,0.57
5dpf,3.1,0.52,0.52,0.52
10dpf,4.39,0.63,0,0.63
