stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,4.17,0,0,4.17,0,0.83,0
3dpf,12.07,0,0.57,2.3,4.02,0,0.57
5dpf,4.65,0.52,1.55,0,3.1,2.07,0
10dpf,40.16,0,1.26,0,0.63,3.14,0
