stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,1
2dpf,0,0,5,4.17,11.68,0.83,0,0
3dpf,0,0,1.72,2.3,8.62,0,0,0
5dpf,1.03,1.55,13.44,1.03,17.06,0,0.52,2.07
10dpf,0.63,1.26,3.77,0.63,3.77,0,0,1.26
