stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,258.07,92.91,0,0,61.94,0,0,113.55,103.23,1187.14
12hpf,557.12,94.46,0,32.77,239.04,69.4,0,318.08,393.26,1251.11
14hpf,839.31,26.75,23.41,100.32,207.32,100.32,16.72,123.72,314.32,1926.07
16hpf,1066.43,82.03,94.34,186.62,412.21,153.81,61.52,182.52,496.3,2233.34
19hpf,755.27,10.95,67.86,131.35,183.89,72.24,37.22,74.43,102.89,1639.7
24hpf,672,14,226,220,340,120,104,29,366,932
2dpf,752.34,14.18,176.82,191.84,451.24,800.71,133.45,45.04,225.2,836.58
3dpf,691.3,45.97,102.29,112.06,66.08,1131.48,48.27,0.57,85.62,338.47
5dpf,282.71,34.11,367.47,236.71,69.26,838.81,58.92,88.38,134.89,1601.14
10dpf,377.15,33.26,297.45,137.43,32.63,466.88,43.93,1.26,50.2,294.94
