stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,1.67,5.84,0,0.83,3.34
3dpf,2.87,0,0,0,2.87,1.72,0,0,0
5dpf,2.07,1.03,0.52,0.52,0.52,4.65,1.03,0,4.13
10dpf,2.51,0,0,0,0,0.63,0,0,0.63
