stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
24hpf,1,0,0,0
2dpf,6.67,0,0.83,0
3dpf,0,0,1.15,0
5dpf,3.62,0.52,0.52,0.52
10dpf,1.26,0,0,0
