stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,5.75,25.86,0,0,2.3,0,0.57
5dpf,0.52,4.13,1.55,0.52,4.13,0,2.07
10dpf,2.51,25.1,0.63,1.88,3.14,0.63,0.63
