stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0
3dpf,2.87,0.57,0,0
5dpf,0.52,0.52,0.52,0.52
10dpf,0.63,0,0,0
