stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
2dpf,4.17,0,0,0.83,0.83,0,0,9.17,0
3dpf,3.45,0.57,0.57,1.15,0,0.57,0,2.87,0
5dpf,2.58,2.58,0.52,8.27,0,5.17,1.03,13.44,3.62
10dpf,6.28,10.04,0.63,3.77,1.88,1.26,0,8.79,1.26
