stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0,0,0,0,0
3dpf,1.15,2.3,0,0,0,0,0,0,0
5dpf,5.69,27.91,2.58,3.1,21.19,2.07,0.52,4.65,7.24
10dpf,6.28,45.18,1.88,0,3.14,0,0,1.88,0
