stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,10,0,0,0,0,0,0,0,0
2dpf,23.35,0,0,0,8.34,15.85,0.83,2.5,1.67
3dpf,637.86,2.3,0,0.57,2.87,33.33,0,2.87,0.57
5dpf,10.34,0,1.55,0,2.58,22.22,1.03,3.62,2.07
10dpf,148.73,0.63,1.88,0,0.63,18.2,0,3.77,0.63
