stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0.83,1.67,4.17,0,0,0
3dpf,12.07,0,0,1.72,0,0.57,0
5dpf,5.17,0.52,0,5.17,0.52,0.52,0.52
10dpf,13.18,0.63,0,0,0,0,0
