stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,392.27,0,0,0,41.29,10.32,0,0,61.94,10.32
12hpf,1617.38,30.84,7.71,19.28,260.25,73.25,1.93,40.48,420.25,258.32
14hpf,501.58,0,0,70.22,23.41,13.38,6.69,0,90.28,53.5
16hpf,211.23,4.1,0,45.12,49.22,18.46,4.1,2.05,41.02,63.58
19hpf,238.62,0,0,17.51,19.7,4.38,0,0,6.57,13.14
24hpf,112,0,0,4,35,19,1,1,16,8
2dpf,233.54,1.67,0.83,20.85,97.59,165.98,16.68,0.83,40.87,37.53
3dpf,756.81,2.3,2.3,6.32,12.07,164.92,4.6,0,11.49,16.09
5dpf,74.94,4.13,6.2,14.47,9.82,126.11,6.72,6.2,14.47,41.35
10dpf,262.31,5.02,5.02,16.32,5.02,116.72,5.65,0,10.04,11.92
