stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0.83
3dpf,28.73,0,0,0,0.57,0,0
5dpf,0,0,0,0,3.62,0.52,0
10dpf,4.39,0.63,0.63,0.63,0.63,0,0
