stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,10.32,0,0
12hpf,48.19,0,0,0,0,0,0,3.86,5.78,1.93
14hpf,56.85,0,0,0,0,0,0,0,10.03,3.34
16hpf,96.39,0,2.05,34.86,2.05,6.15,2.05,0,4.1,2.05
19hpf,72.24,0,0,39.41,0,0,0,0,0,2.19
24hpf,72,0,0,0,1,1,1,0,5,2
2dpf,180.99,0,0.83,17.52,5.84,10.01,2.5,0.83,2.5,5.84
3dpf,97.12,0,0,4.6,1.15,15.52,0,0,0.57,1.72
5dpf,83.21,2.58,0.52,9.82,0.52,11.89,0.52,3.1,0.52,1.55
10dpf,45.18,0.63,1.26,5.02,0,1.88,0.63,0,0.63,0
