stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,0,0,0,5
3dpf,4.02,0,0,0,1.72,0,0.57,8.05
5dpf,0.52,0,1.03,1.55,2.07,0.52,0.52,32.56
10dpf,1.88,0.63,0,0,0.63,0,0,21.96
