stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32,0,0
12hpf,1.93,0,0,0,0,0,0,127.23,0,0
14hpf,0,0,6.69,6.69,66.88,26.75,0,96.97,23.41,0
16hpf,8.2,4.1,2.05,34.86,86.13,84.08,0,153.81,63.58,14.36
19hpf,6.57,0,0,4.38,56.92,63.49,0,59.11,0,0
24hpf,84,11,3,7,168,118,3,26,7,23
2dpf,217.69,3.34,15.01,30.03,305.27,1020.91,18.35,135.12,40.04,100.09
3dpf,159.18,8.05,9.77,7.47,16.66,1425.12,1.15,1.72,16.66,47.7
5dpf,235.67,32.04,24.29,22.22,24.81,1637.31,8.79,289.42,46.51,177.79
10dpf,78.44,6.28,3.77,5.02,2.51,712.25,0,7.53,21.34,8.16
