stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,299.37,10.32,10.32,0,154.84,0,0,51.61,340.66,175.49
12hpf,289.16,32.77,0,15.42,100.24,30.84,0,115.67,279.52,92.53
14hpf,16.72,0,0,13.38,30.09,3.34,0,20.06,30.09,83.6
16hpf,43.07,16.41,14.36,2.05,10.25,6.15,4.1,14.36,34.86,18.46
19hpf,41.59,0,2.19,0,32.84,2.19,2.19,4.38,4.38,13.14
24hpf,31,2,1,1,18,6,0,2,8,11
2dpf,63.39,2.5,4.17,16.68,43.37,105.93,12.51,11.68,32.53,34.2
3dpf,99.99,4.6,2.87,12.64,16.66,118.38,4.6,0,9.19,13.79
5dpf,38.25,2.58,15.5,32.56,14.47,156.08,9.82,10.85,41.35,137.48
10dpf,141.82,8.16,16.94,25.73,18.2,139.31,10.04,0,34.51,32
