stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,10.32,0
12hpf,7.71,0,0,0,0,0,0,0,1.93,3.86
14hpf,10.03,0,0,0,6.69,0,0,3.34,10.03,3.34
16hpf,45.12,0,6.15,0,8.2,8.2,4.1,0,38.97,10.25
19hpf,39.41,0,0,0,0,2.19,2.19,2.19,10.95,4.38
24hpf,55,3,2,5,15,9,4,0,39,9
2dpf,143.46,10.01,19.18,20.85,71.73,116.77,24.19,3.34,60.89,67.56
3dpf,215.49,9.19,8.62,10.92,2.3,94.82,5.17,0,17.24,18.96
5dpf,56.85,5.69,30.49,35.66,13.95,189.68,8.27,10.34,63.57,129.21
10dpf,139.94,13.18,16.32,22.59,8.16,141.82,10.04,0.63,43.93,16.94
