stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.84,0,0,1.67,2.5,0,0
3dpf,64.36,0,0.57,0,1.15,0,0
5dpf,3.62,0,0,0,2.58,0.52,2.07
10dpf,11.3,0.63,0,0,0.63,0,0
