stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,20.85,0.83,0,0,0,0
3dpf,5.17,0,5.17,0.57,0.57,4.02,0,0
5dpf,0,0,35.66,0,0.52,1.03,0.52,0.52
10dpf,5.65,0.63,48.32,0,0,0.63,0,0
