stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5161.47,113.55,30.97,0,1032.29,72.26,0,144.52,2198.79,1713.61
12hpf,5014.08,160,28.92,142.65,1233.76,208.2,13.49,208.2,2317.16,1461.23
14hpf,4838.57,66.88,230.73,264.17,1026.57,451.42,83.6,80.25,1782.28,1635.15
16hpf,3227.99,141.51,258.4,205.08,838.78,354.79,110.74,77.93,1134.1,1199.73
19hpf,6355.2,50.35,85.38,168.57,722.43,310.86,168.57,43.78,588.89,1317.89
24hpf,4430,82,400,211,985,422,138,19,876,644
2dpf,1961.75,58.39,135.12,211.86,945.01,1532.2,200.18,25.86,610.54,547.99
3dpf,5352.82,86.2,98.84,128.72,142.51,1819.9,67.23,1.15,185.04,271.81
5dpf,628.46,74.94,274.44,284.26,148.85,1385.62,122.49,68.22,330.25,975.26
10dpf,2092.19,112.33,314.39,254.15,105.43,1671.12,73.42,5.02,221.52,242.23
