stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.67,0,0,0.83,0
3dpf,26.43,0.57,0.57,2.3,0.57
5dpf,1.55,0,2.07,0,1.03
10dpf,3.14,0,1.26,0,1.26
