stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0,0,0.83,0,0,1.67
3dpf,84.47,0.57,0,0.57,0,4.02,0
5dpf,1.03,0,0.52,0,0.52,2.58,0.52
10dpf,26.98,0,0,0,0,3.77,0
