stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,1.67
3dpf,5.17,0,0.57,1.72,0,0.57,0
5dpf,0.52,0,0,2.58,0.52,0,0.52
10dpf,3.77,1.26,0,0.63,0,0,0
