stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34,0,0
16hpf,0,0,0,0,0,0,2.05,0,0
2dpf,3.34,0,0.83,0,1.67,5,1.67,0,0.83
3dpf,10.34,0,0.57,0,0,35.63,0,0,2.3
5dpf,0.52,0,0.52,1.03,1.03,54.78,12.4,2.58,7.75
10dpf,7.53,0.63,1.26,0.63,0,8.16,0,0,0.63
