stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,1.67,0,0
3dpf,66.66,0,0,0,0.57,0
5dpf,2.58,0.52,0.52,2.07,1.03,0.52
10dpf,31.38,0,0,1.26,0,0.63
