stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,5,5.84,0.83,1.67
3dpf,1.72,0,1.72,0.57,0
5dpf,0,0,0,0,1.03
10dpf,1.88,0,1.26,0.63,0
