stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,10.01
3dpf,1.15,0,6.9,0,5.75
5dpf,1.03,1.03,0.52,0.52,56.33
10dpf,0.63,0,1.88,0,18.2
