stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,18.35,1.67,1.67,8.34,18.35,0,0.83,8.34
3dpf,10.34,0,0,0,1.15,0,0,0
5dpf,2.07,0,1.03,0.52,2.07,1.03,1.03,1.03
10dpf,1.88,0,0,0,0.63,0,0,0
