stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.5,0.83,0.83,0,0,0
3dpf,101.14,0,0.57,5.17,0,0,0,0,1.15
5dpf,5.69,1.03,0,26.88,1.03,7.75,1.03,0,1.55
10dpf,84.09,1.26,3.14,8.16,0,4.39,0,1.26,1.88
