stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,32,0,0,0,0
2dpf,3.34,0,25.86,0,1.67,0,12.51
3dpf,0,0,0.57,0,0,0,2.87
5dpf,0,0,35.14,0.52,0.52,0.52,18.61
10dpf,1.26,0.63,44.55,0,1.26,0,2.51
