stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,4.02,0,6.32,0.57,0.57
5dpf,0,0,0.52,0,2.58
10dpf,4.39,0.63,2.51,0.63,0.63
