stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.5,0,0,0.83
3dpf,0.57,0.57,3.45,0,0.57,0
5dpf,0.52,0.52,4.13,0,0,1.03
10dpf,1.26,0,3.77,0.63,0,0
