stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0.83,5.84,13.35,0.83,6.67,6.67
3dpf,4.02,0,0,1.72,0,0.57,1.15
5dpf,0,0.52,0,2.07,0,0.52,3.1
10dpf,0.63,3.14,0.63,5.02,0,0.63,0.63
