stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0.83,0.83
3dpf,41.37,1.15,0,0.57,1.15,0.57,0
5dpf,4.13,0,0,0.52,0,0,0.52
10dpf,11.92,0,0.63,0,0.63,0.63,0
