stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,20.65,0,0,0,0,0,0,10.32
12hpf,21.21,1.93,9.64,3.86,1.93,0,0,0,3.86,11.57
14hpf,10.03,0,6.69,0,0,0,0,0,3.34,6.69
16hpf,28.71,4.1,4.1,4.1,8.2,2.05,2.05,2.05,16.41,6.15
19hpf,28.46,0,0,6.57,2.19,2.19,0,0,0,15.32
24hpf,33,1,22,14,9,10,3,0,29,20
2dpf,264.4,4.17,50.88,42.54,78.4,173.49,45.04,4.17,56.72,88.41
3dpf,663.14,26.43,33.9,33.9,28.16,301.69,10.92,0,15.52,58.04
5dpf,129.72,23.77,102.33,107.5,25.84,298.21,33.08,19.12,52.72,302.34
10dpf,306.24,44.55,110.45,70.91,15.69,202.69,18.2,0,29.49,52.09
