stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,5
3dpf,8.05,0,0.57,0,1.15,0,0.57,19.54
5dpf,10.34,0,0.52,2.07,3.1,0.52,0.52,36.18
10dpf,3.77,1.88,0,0.63,0,0,0,16.94
