stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,4.38,0,0,0,0
2dpf,1.67,0.83,0,0.83,3.34,2.5,1.67
3dpf,2.3,1.15,0,4.02,2.87,0,1.72
5dpf,1.03,8.27,0.52,1.55,7.75,0.52,1.55
10dpf,2.51,99.15,0,3.14,1.88,0,1.26
