stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,0,0,0,10.32,0,0,0,10.32,10.32
12hpf,63.62,3.86,0,9.64,19.28,3.86,0,0,9.64,42.41
14hpf,50.16,0,3.34,10.03,10.03,3.34,0,0,13.38,13.38
16hpf,96.39,4.1,16.41,14.36,26.66,6.15,0,2.05,20.51,12.3
19hpf,183.89,2.19,2.19,2.19,8.76,2.19,0,0,0,13.14
24hpf,147,0,11,6,45,8,4,0,6,10
2dpf,205.18,3.34,15.85,40.87,214.36,98.42,13.35,1.67,33.36,46.71
3dpf,328.7,1.72,5.17,5.75,12.07,45.4,3.45,0,3.45,8.05
5dpf,48.58,3.62,23.77,14.47,24.81,89.93,6.2,2.07,20.67,37.73
10dpf,46.44,1.26,12.55,6.28,0.63,21.34,1.26,0,1.88,5.02
