stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,6.67,0,0,55.05
3dpf,2.3,0,0.57,0,6.32,0,0,11.49
5dpf,2.07,0,11.37,1.03,6.72,0,2.07,79.07
10dpf,1.26,0.63,14.43,0,2.51,0.63,0,3.77
