stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0.83,0
3dpf,11.49,0,0,5.17,0,0
5dpf,0,0.52,1.55,5.17,0,0.52
10dpf,1.88,0,0,2.51,0,0
