stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,9,0,0,0,0,0,0,1,2
2dpf,5,0,0.83,4.17,7.51,1.67,0,1.67,4.17
3dpf,31.61,0,0,0,3.45,0.57,0,0,0.57
5dpf,4.13,2.58,2.07,0,6.72,0.52,0.52,1.03,5.17
10dpf,3.77,0,0,0,1.26,0.63,0,0.63,0
