stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0
24hpf,1,0,0,0,0,1,0
2dpf,12.51,2.5,6.67,8.34,0.83,1.67,0
3dpf,9.77,0.57,0,4.02,1.15,0.57,0.57
5dpf,2.58,3.1,0,11.89,3.62,0.52,4.13
10dpf,2.51,0,0.63,3.14,1.26,0,0
