stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,0,0
2dpf,5,0,0.83,5.84,5,5.84,0,0.83,3.34
3dpf,172.97,0.57,1.72,4.02,60.91,20.69,0,15.52,1.15
5dpf,8.79,2.58,4.65,3.1,28.43,15.5,2.07,5.17,3.62
10dpf,58.36,0,1.88,0,15.06,7.53,0,5.65,0.63
