stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,2.19
24hpf,1,0,0,0,0,0,0,0,32
2dpf,4.17,0,0.83,0.83,1.67,0.83,0.83,3.34,17.52
3dpf,1.72,1.15,0,0,0,0,0,1.72,5.75
5dpf,1.03,0,22.22,2.07,3.62,0,0,1.55,30.49
10dpf,0.63,0.63,47.69,1.26,1.88,0,0,0,5.02
