stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,21.69,0,1.67,5,20.02,0.83,2.5,0.83
3dpf,58.61,0,0,0.57,30.46,1.15,0,1.15
5dpf,4.13,0.52,3.1,0.52,29.46,1.03,1.55,5.17
10dpf,11.92,0,0,0,7.53,0.63,0,2.51
