stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0,0,0
3dpf,4.02,0,0.57,1.15,0
5dpf,12.4,0.52,0.52,1.03,0.52
10dpf,5.65,1.26,0,0.63,0
