stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,1
2dpf,32.53,0,5.84,11.68,27.52,0.83,2.5,0.83
3dpf,17.81,0,4.6,0,31.03,1.15,0.57,0.57
5dpf,0.52,0.52,9.3,2.07,33.08,1.03,0.52,4.13
10dpf,4.39,0,7.53,1.26,15.06,0.63,1.26,0
