stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,4.38,0,0,0,0,0,0,0,0
24hpf,2,0,0,0,0,0,0,0,0
2dpf,31.69,0,3.34,0.83,3.34,1.67,0.83,0,5.84
3dpf,27.58,1.72,0.57,0.57,9.77,0,0,1.15,1.15
5dpf,23.77,0.52,3.62,0.52,5.69,0,0,1.55,4.65
10dpf,20.71,0,1.26,0.63,1.26,0,0,0,0
